DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,37: 37,8: Australian Capital Territory,A: Annual,2017,3137,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,37: 37,8: Australian Capital Territory,A: Annual,2018,3401,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,37: 37,8: Australian Capital Territory,A: Annual,2019,3539,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,37: 37,8: Australian Capital Territory,A: Annual,2020,3675,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,37: 37,8: Australian Capital Territory,A: Annual,2021,3709,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,98: 98,AUS: Australia,A: Annual,2017,2798,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,98: 98,AUS: Australia,A: Annual,2018,3388,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,98: 98,AUS: Australia,A: Annual,2019,3723,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,98: 98,AUS: Australia,A: Annual,2020,3816,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,98: 98,AUS: Australia,A: Annual,2021,4040,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,22: 22,8: Australian Capital Territory,A: Annual,2017,3572,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,22: 22,8: Australian Capital Territory,A: Annual,2018,3641,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,22: 22,8: Australian Capital Territory,A: Annual,2019,3720,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,22: 22,8: Australian Capital Territory,A: Annual,2020,3592,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,22: 22,8: Australian Capital Territory,A: Annual,2021,3532,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,32: 32,8: Australian Capital Territory,A: Annual,2017,3470,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,32: 32,8: Australian Capital Territory,A: Annual,2018,3636,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,32: 32,8: Australian Capital Territory,A: Annual,2019,3659,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,32: 32,8: Australian Capital Territory,A: Annual,2020,3750,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,32: 32,8: Australian Capital Territory,A: Annual,2021,3789,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,40: 40,1: New South Wales,A: Annual,2017,50171,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,40: 40,1: New South Wales,A: Annual,2018,50808,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,40: 40,1: New South Wales,A: Annual,2019,52155,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,40: 40,1: New South Wales,A: Annual,2020,53130,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,40: 40,1: New South Wales,A: Annual,2021,55784,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,52: 52,3: Queensland,A: Annual,2017,31160,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,52: 52,3: Queensland,A: Annual,2018,31195,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,52: 52,3: Queensland,A: Annual,2019,31800,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,52: 52,3: Queensland,A: Annual,2020,32370,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,52: 52,3: Queensland,A: Annual,2021,33761,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,0: 0,7: Northern Territory,A: Annual,2017,2028,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,0: 0,7: Northern Territory,A: Annual,2018,1921,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,0: 0,7: Northern Territory,A: Annual,2019,1908,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,0: 0,7: Northern Territory,A: Annual,2020,1823,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,0: 0,7: Northern Territory,A: Annual,2021,1852,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,33: 33,8: Australian Capital Territory,A: Annual,2017,3622,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,33: 33,8: Australian Capital Territory,A: Annual,2018,3718,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,33: 33,8: Australian Capital Territory,A: Annual,2019,3748,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,33: 33,8: Australian Capital Territory,A: Annual,2020,3827,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,33: 33,8: Australian Capital Territory,A: Annual,2021,3818,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,93: 93,AUS: Australia,A: Annual,2017,7138,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,93: 93,AUS: Australia,A: Annual,2018,7446,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,93: 93,AUS: Australia,A: Annual,2019,8087,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,93: 93,AUS: Australia,A: Annual,2020,8186,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,93: 93,AUS: Australia,A: Annual,2021,8756,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,32: 32,3: Queensland,A: Annual,2017,34062,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,32: 32,3: Queensland,A: Annual,2018,34743,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,32: 32,3: Queensland,A: Annual,2019,34913,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,32: 32,3: Queensland,A: Annual,2020,35303,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,32: 32,3: Queensland,A: Annual,2021,35481,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,30: 30,AUS: Australia,A: Annual,2017,185036,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,30: 30,AUS: Australia,A: Annual,2018,188760,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,30: 30,AUS: Australia,A: Annual,2019,191801,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,30: 30,AUS: Australia,A: Annual,2020,195600,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,30: 30,AUS: Australia,A: Annual,2021,192722,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,4: South Australia,A: Annual,2017,9923,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,4: South Australia,A: Annual,2018,9421,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,4: South Australia,A: Annual,2019,9569,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,4: South Australia,A: Annual,2020,9856,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,4: South Australia,A: Annual,2021,10142,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,66: 66,6: Tasmania,A: Annual,2017,3308,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,66: 66,6: Tasmania,A: Annual,2018,3383,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,66: 66,6: Tasmania,A: Annual,2019,3409,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,66: 66,6: Tasmania,A: Annual,2020,3278,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,66: 66,6: Tasmania,A: Annual,2021,3442,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,84: 84,2: Victoria,A: Annual,2017,8815,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,84: 84,2: Victoria,A: Annual,2018,9255,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,84: 84,2: Victoria,A: Annual,2019,9288,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,84: 84,2: Victoria,A: Annual,2020,9902,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,84: 84,2: Victoria,A: Annual,2021,10382,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,76: 76,3: Queensland,A: Annual,2017,13750,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,76: 76,3: Queensland,A: Annual,2018,14772,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,76: 76,3: Queensland,A: Annual,2019,14841,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,76: 76,3: Queensland,A: Annual,2020,16602,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,76: 76,3: Queensland,A: Annual,2021,17921,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,95: 95,8: Australian Capital Territory,A: Annual,2017,108,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,95: 95,8: Australian Capital Territory,A: Annual,2018,128,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,95: 95,8: Australian Capital Territory,A: Annual,2019,118,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,95: 95,8: Australian Capital Territory,A: Annual,2020,132,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,95: 95,8: Australian Capital Territory,A: Annual,2021,155,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,2: 2,7: Northern Territory,A: Annual,2017,1854,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,2: 2,7: Northern Territory,A: Annual,2018,1902,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,2: 2,7: Northern Territory,A: Annual,2019,1753,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,2: 2,7: Northern Territory,A: Annual,2020,1668,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,2: 2,7: Northern Territory,A: Annual,2021,1706,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,87: 87,6: Tasmania,A: Annual,2017,625,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,87: 87,6: Tasmania,A: Annual,2018,659,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,87: 87,6: Tasmania,A: Annual,2019,643,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,87: 87,6: Tasmania,A: Annual,2020,666,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,87: 87,6: Tasmania,A: Annual,2021,662,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,34: 34,5: Western Australia,A: Annual,2017,20456,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,34: 34,5: Western Australia,A: Annual,2018,20638,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,34: 34,5: Western Australia,A: Annual,2019,20690,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,34: 34,5: Western Australia,A: Annual,2020,21218,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,34: 34,5: Western Australia,A: Annual,2021,20952,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,39: 39,1: New South Wales,A: Annual,2017,50047,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,39: 39,1: New South Wales,A: Annual,2018,51157,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,39: 39,1: New South Wales,A: Annual,2019,52844,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,39: 39,1: New South Wales,A: Annual,2020,55382,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,39: 39,1: New South Wales,A: Annual,2021,56914,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,51: 51,3: Queensland,A: Annual,2017,31160,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,51: 51,3: Queensland,A: Annual,2018,31818,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,51: 51,3: Queensland,A: Annual,2019,32244,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,51: 51,3: Queensland,A: Annual,2020,33740,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,51: 51,3: Queensland,A: Annual,2021,34659,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,12: 12,6: Tasmania,A: Annual,2017,3242,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,12: 12,6: Tasmania,A: Annual,2018,3385,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,12: 12,6: Tasmania,A: Annual,2019,3526,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,12: 12,6: Tasmania,A: Annual,2020,3579,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,12: 12,6: Tasmania,A: Annual,2021,3603,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,58: 58,3: Queensland,A: Annual,2017,28876,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,58: 58,3: Queensland,A: Annual,2018,29709,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,58: 58,3: Queensland,A: Annual,2019,30984,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,58: 58,3: Queensland,A: Annual,2020,31391,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,58: 58,3: Queensland,A: Annual,2021,31695,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,24: 24,AUS: Australia,A: Annual,2017,182579,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,24: 24,AUS: Australia,A: Annual,2018,187759,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,24: 24,AUS: Australia,A: Annual,2019,191919,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,24: 24,AUS: Australia,A: Annual,2020,186134,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,24: 24,AUS: Australia,A: Annual,2021,175024,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,48: 48,AUS: Australia,A: Annual,2017,164091,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,48: 48,AUS: Australia,A: Annual,2018,166076,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,48: 48,AUS: Australia,A: Annual,2019,177985,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,48: 48,AUS: Australia,A: Annual,2020,176088,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,48: 48,AUS: Australia,A: Annual,2021,169145,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,46: 46,5: Western Australia,A: Annual,2017,18780,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,46: 46,5: Western Australia,A: Annual,2018,18848,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,46: 46,5: Western Australia,A: Annual,2019,18184,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,46: 46,5: Western Australia,A: Annual,2020,17742,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,46: 46,5: Western Australia,A: Annual,2021,17617,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,24: 24,5: Western Australia,A: Annual,2017,17758,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,24: 24,5: Western Australia,A: Annual,2018,17335,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,24: 24,5: Western Australia,A: Annual,2019,17434,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,24: 24,5: Western Australia,A: Annual,2020,17195,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,24: 24,5: Western Australia,A: Annual,2021,16847,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,1: 1,8: Australian Capital Territory,A: Annual,2017,2763,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,1: 1,8: Australian Capital Territory,A: Annual,2018,2708,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,1: 1,8: Australian Capital Territory,A: Annual,2019,2608,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,1: 1,8: Australian Capital Territory,A: Annual,2020,2654,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,1: 1,8: Australian Capital Territory,A: Annual,2021,2638,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,3: Queensland,A: Annual,2017,24022,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,3: Queensland,A: Annual,2018,23416,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,3: Queensland,A: Annual,2019,23803,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,3: Queensland,A: Annual,2020,24862,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,3: Queensland,A: Annual,2021,25129,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,45: 45,AUS: Australia,A: Annual,2017,169513,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,45: 45,AUS: Australia,A: Annual,2018,164844,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,45: 45,AUS: Australia,A: Annual,2019,162560,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,45: 45,AUS: Australia,A: Annual,2020,159805,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,45: 45,AUS: Australia,A: Annual,2021,158448,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,99: 99,3: Queensland,A: Annual,2017,375,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,99: 99,3: Queensland,A: Annual,2018,356,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,99: 99,3: Queensland,A: Annual,2019,419,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,99: 99,3: Queensland,A: Annual,2020,472,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,99: 99,3: Queensland,A: Annual,2021,463,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,7: 7,6: Tasmania,A: Annual,2017,3058,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,7: 7,6: Tasmania,A: Annual,2018,3124,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,7: 7,6: Tasmania,A: Annual,2019,3137,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,7: 7,6: Tasmania,A: Annual,2020,3165,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,7: 7,6: Tasmania,A: Annual,2021,3181,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,48: 48,7: Northern Territory,A: Annual,2017,1706,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,48: 48,7: Northern Territory,A: Annual,2018,1768,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,48: 48,7: Northern Territory,A: Annual,2019,1852,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,48: 48,7: Northern Territory,A: Annual,2020,1695,PSNS: Persons,,
